source_id,source_telescope,disposition,period,period_err_upper,period_err_lower,duration,duration_err_upper,duration_err_lower,transit_midpoint,transit_midpoint_err_upper,transit_midpoint_err_lower,depth,depth_err_upper,depth_err_lower,planet_radius,planet_radius_err_upper,planet_radius_err_lower,equilibrium_temp,insolation_flux,stellar_magnitude,stellar_temp,stellar_temp_err_upper,stellar_temp_err_lower,stellar_radius,stellar_radius_err_upper,stellar_radius_err_lower,stellar_logg,stellar_logg_err_upper,stellar_logg_err_lower,ra,dec,is_outlier
4618.01,TESS,CONFIRMED,3.7998536,1.4e-06,-1.4e-06,1.8114914,0.0174733,-0.0174733,2459475.981707,0.000149,-0.000149,25455.0849851,191.82011,-191.82011,13.2670623,1.129092,-1.129092,782.6461795,88.67126,12.2341,4133.4,108.675,-108.675,0.759375,0.0643718,-0.0643718,4.48806,0.100894,-0.100894,99.897992,25.482401,True
4619.01,TESS,CANDIDATE,3.4732399,0.0002512,-0.0002512,4.3731099,0.2154096,-0.2154096,2459528.34243,0.004903,-0.004903,10338.2192807,445.68143,-445.68143,16.6589645,0.5923028,-0.5923028,1767.1168865,2304.5286397,13.8232,7406.97,38.45,-38.45,1.56373,,,4.27763,,,91.108286,22.49945,False
462.01,TESS,CANDIDATE,4.1074291,8.4e-06,-8.4e-06,3.0844055,0.3923001,-0.3923001,2458414.822983,0.001398,-0.001398,900.9217753,52.960644,-52.960644,3.971632,1.5647959,-1.5647959,1171.7048355,445.4447971,10.6573,5205.0,183.0,-183.0,1.30055,,,4.45924,2.00371,-2.00371,36.276465,1.32355,False
4620.01,TESS,CANDIDATE,1.3887494,5e-06,-5e-06,1.38,0.355,-0.355,2459933.972235,0.001355,-0.001355,3301.0,2667.01,-2667.01,15.9057,4.4088,-4.4088,2945.0,12503.9,9.56967,7825.0,304.131,-304.131,2.08,0.07,-0.07,4.07227,0.0889779,-0.0889779,68.071463,33.396384,True
4621.01,TESS,CONFIRMED,4.5195089,4.1e-06,-4.1e-06,3.1628648,0.0439509,-0.0439509,2459451.521141,0.000335,-0.000335,17738.8625444,178.27176,-178.27176,14.3049176,0.7020652,-0.7020652,1127.8807531,382.449189,12.3553,5887.0,126.911,-126.911,1.0321,0.0495527,-0.0495527,4.44001,0.0788172,-0.0788172,26.793225,3.132932,False
4622.01,TESS,CANDIDATE,1.2969404,0.0002736,-0.0002736,3.4301667,0.3676931,-0.3676931,2459474.773371,0.005853,-0.005853,52197.5005433,4905.2676,-4905.2676,11.2860342,0.9806869,-0.9806869,672.4915576,48.3357374,16.1779,3003.0,157.0,-157.0,0.463184,0.0211904,-0.0211904,4.76981,0.0148368,-0.0148368,60.22656,31.691067,True
4623.01,TESS,CONFIRMED,3.2588316,9e-07,-9e-07,2.2220346,0.0148688,-0.0148688,2459475.969231,0.000113,-0.000113,22743.2337536,110.01012,-110.01012,12.8714868,1.0703219,-1.0703219,1047.3879178,284.4141772,11.5476,5387.06,142.59,-142.59,0.817114,0.0678241,-0.0678241,4.58431,0.106817,-0.106817,62.670422,24.401656,False
4624.01,TESS,CONFIRMED,2.7908285,1.4e-06,-1.4e-06,2.2599869,0.0191234,-0.0191234,2459475.610373,0.000198,-0.000198,10049.6938823,93.985756,-93.985756,16.7559488,0.8801241,-0.8801241,1705.3403223,1998.7811524,10.5136,6635.91,146.32,-146.32,1.4707,0.076696,-0.076696,4.24728,0.0921547,-0.0921547,100.848014,27.252182,False
4625.01,TESS,CANDIDATE,2.191342,6.7e-06,-6.7e-06,1.8100691,0.1596474,-0.1596474,2459475.637804,0.000795,-0.000795,1062.791258,66.53857,-66.53857,2.301946,1.1317211,-1.1317211,1007.7178174,243.7119088,10.5774,4384.23,40.15,-40.15,0.720126,0.062549,-0.062549,4.438,,,65.653481,25.699878,False
4626.01,TESS,CANDIDATE,17.4756122,7.91e-05,-7.91e-05,2.895,0.708,-0.708,2459338.399136,0.002165,-0.002165,790.0,1.34075,-1.34075,2.65592,0.164885,-0.164885,620.0,24.581,8.4492,5387.2,91.4,-91.4,0.84,0.04,-0.04,,,,205.513548,-48.466443,True
4627.01,TESS,FALSE POSITIVE,23.1438551,9.78e-05,-9.78e-05,5.7659467,0.1802377,-0.1802377,2459264.71217,0.001781,-0.001781,6955.8738937,220.13669,-220.13669,13.2171669,4.9081216,-4.9081216,625.6148603,36.2033889,11.5252,5356.0,18.9,-18.9,1.06356,,,4.38,2.0,-2.0,127.649986,-58.528508,True
4628.01,TESS,CONFIRMED,6.32668,3.58e-05,-3.58e-05,2.0310601,0.5508015,-0.5508015,2458575.158194,0.00201,-0.00201,520.8002154,68.6017,-68.6017,2.2901554,2.260206,-2.260206,953.9690748,195.7303563,9.66562,5673.0,135.223,-135.223,0.975383,0.049706,-0.049706,4.46318,0.0785692,-0.0785692,202.01619,-15.937975,False
4629.01,TESS,CANDIDATE,714.6970956,0.0033424,-0.0033424,5.6919436,0.6600726,-0.6600726,2458673.333796,0.00413,-0.00413,457.0864505,33.26538,-33.26538,2.491011,0.918628,-0.918628,221.0985478,0.5647608,8.6577,6324.0,196.0,-196.0,1.12577,0.0506985,-0.0506985,4.37047,0.285301,-0.285301,275.943112,-68.34495,True
463.01,TESS,FALSE POSITIVE,2.53405,,,1.944,0.081,-0.081,2459169.21814,0.00034,-0.00034,4070.0,1126.57,-1126.57,26.5362,6.2141,-6.2141,2162.0,3632.83,9.1013,6497.8,83.0,-83.0,1.65,0.07,-0.07,4.17,0.16,-0.16,48.957233,-32.802396,True
4630.01,TESS,CANDIDATE,721.5622191,0.001713,-0.001713,4.5933413,0.1529271,-0.1529271,2458619.207165,0.001186,-0.001186,2177.931991,80.69187,-80.69187,4.5521238,0.4098122,-0.4098122,195.7514704,0.3470093,9.046,6294.0,196.0,-196.0,0.968886,0.0494145,-0.0494145,4.53886,0.279601,-0.279601,230.887224,-25.370615,True
4631.01,TESS,CANDIDATE,33.6356252,9.29e-05,-9.29e-05,3.884357,0.2642136,-0.2642136,2458705.690981,0.002771,-0.002771,724.0198395,40.04,-40.04,2.3945586,0.3066942,-0.3066942,497.9403065,14.5288129,8.7551,5614.0,125.01,-125.01,0.821642,0.0412814,-0.0412814,4.60434,0.0792344,-0.0792344,137.524773,75.610842,True
4632.01,TESS,CANDIDATE,63.1448519,0.000425,-0.000425,4.9925509,0.3329088,-0.3329088,2458712.448605,0.005742,-0.005742,1697.0188103,126.19228,-126.19228,2.8828549,0.6612263,-0.6612263,295.9907568,1.8139846,10.6329,4152.0,121.771,-121.771,0.702045,0.0657186,-0.0657186,4.55825,0.111566,-0.111566,276.862418,45.454489,True
4633.01,TESS,CONFIRMED,271.938639,0.0067325,-0.0067325,11.1292466,0.3885244,-0.3885244,2458864.835181,0.005028,-0.005028,483.1688883,26.114193,-26.114193,3.5295923,0.5558505,-0.5558505,268.5690786,1.2295467,8.3498,5490.04,148.457,-148.457,1.5819,0.0978291,-0.0978291,4.02198,0.0885438,-0.0885438,256.843102,62.475548,True
4634.01,TESS,FALSE POSITIVE,0.8706763,6e-07,-6e-07,1.007,0.155,-0.155,2460232.412765,0.002158,-0.002158,1861.0,65.792,-65.792,6.52133,0.423479,-0.423479,1729.0,1486.34,12.5065,6121.0,156.078,-156.078,1.47,0.09,-0.09,4.16573,0.0953664,-0.0953664,64.644978,19.179039,False
4635.01,TESS,FALSE POSITIVE,49.1077047,0.0003962,-0.0003962,2.9402319,0.0259716,-0.0259716,2460209.918841,0.000271,-0.000271,28125.1452075,236.35126,-236.35126,12.3506372,0.9999361,-0.9999361,340.1414927,3.1634389,10.6029,4358.0,115.996,-115.996,0.72245,0.0581784,-0.0581784,4.55296,0.098456,-0.098456,33.630248,8.079261,True
4636.01,TESS,FALSE POSITIVE,42.8289152,0.004272,-0.004272,2.3248526,0.2890348,-0.2890348,2459454.50904,0.003254,-0.003254,85688.8204519,7504.626,-7504.626,8.539416,0.7230957,-0.7230957,186.9161969,0.2884754,15.7488,3090.0,159.0,-159.0,0.289034,0.010993,-0.010993,4.93803,0.0024958,-0.0024958,56.730555,24.187804,True
4637.01,TESS,CANDIDATE,14.3540583,0.0018017,-0.0018017,2.5122529,0.6408329,-0.6408329,2459451.613,0.003314,-0.003314,1053.0719668,131.83142,-131.83142,2.8052104,2.726502,-2.726502,635.2583194,38.4877433,10.3991,5142.48,107.614,-107.614,0.86465,0.0538945,-0.0538945,4.50291,0.0831359,-0.0831359,33.26482,19.402667,False
4638.01,TESS,CONFIRMED,10.2829583,0.0020126,-0.0020126,3.5348916,0.6153171,-0.6153171,2459449.353563,0.005463,-0.005463,865.1246457,97.14795,-97.14795,2.7186716,1.2306396,-1.2306396,779.8300521,87.4018996,10.7434,5700.0,130.62,-130.62,0.894563,0.0439874,-0.0439874,4.54131,0.0794487,-0.0794487,12.820663,12.787986,False
4639.01,TESS,CANDIDATE,3.990679,1.84e-05,-1.84e-05,2.7900392,0.8215861,-0.8215861,2459451.091261,0.001731,-0.001731,670.2495772,58.791412,-58.791412,2.7025526,2.725432,-2.725432,1207.4504214,502.3405437,10.671,6153.0,123.997,-123.997,1.02672,0.0468543,-0.0468543,4.48335,0.0823031,-0.0823031,27.314546,21.703491,False
4639.02,TESS,CANDIDATE,13.0780555,9.18e-05,-9.18e-05,4.4541336,0.4096618,-0.4096618,2459456.765509,0.004021,-0.004021,932.1214968,71.41758,-71.41758,3.3632641,0.4691514,-0.4691514,812.9001083,103.1976309,10.671,6153.0,123.997,-123.997,1.02672,0.0468543,-0.0468543,4.48335,0.0823031,-0.0823031,27.314546,21.703491,False
4640.01,TESS,CANDIDATE,2.6857229,0.0003569,-0.0003569,2.2391182,0.5002148,-0.5002148,2459447.755126,0.00379,-0.00379,632.8097747,67.051155,-67.051155,2.8622325,1.2594844,-1.2594844,1378.8564659,854.2741042,11.0771,5978.0,122.788,-122.788,1.06715,0.048892,-0.048892,4.42301,0.0767611,-0.0767611,38.205319,10.072466,False
4641.01,TESS,CONFIRMED,22.0933922,1.94e-05,-1.94e-05,5.4095076,0.034829,-0.034829,2460239.908686,0.000507,-0.000507,2633.6009111,46.651608,-46.651608,9.7603293,0.3757843,-0.3757843,950.1073168,192.5802083,7.1323,6798.4,109.0,-109.0,1.75449,0.0650955,-0.0650955,4.11,0.08,-0.08,42.558202,25.333533,True
4642.01,TESS,CANDIDATE,3.6022377,0.0003135,-0.0003135,1.032552,0.5174124,-0.5174124,2459449.129554,0.002441,-0.002441,2229.9856882,299.14587,-299.14587,1.1671855,1.038172,-1.038172,427.9661854,7.9279121,11.9847,3266.0,157.0,-157.0,0.242091,0.0073934,-0.0073934,4.99716,0.0148263,-0.0148263,30.884661,6.81587,True
4643.01,TESS,CANDIDATE,5.0256637,1.19e-05,-1.19e-05,1.8885767,0.357267,-0.357267,2458411.393075,0.001595,-0.001595,650.1415697,57.945995,-57.945995,1.4655752,0.3619385,-0.3619385,559.6083706,23.1770314,10.6127,3782.0,157.0,-157.0,0.518021,0.0153843,-0.0153843,4.72167,0.0087074,-0.0087074,32.217966,4.306928,False
4643.02,TESS,CANDIDATE,10.7387039,2.84e-05,-2.84e-05,1.5317637,0.3228867,-0.3228867,2458415.854932,0.002463,-0.002463,803.3539058,101.40615,-101.40615,1.7168904,0.2787153,-0.2787153,434.4749293,8.4213145,10.6127,3782.0,157.0,-157.0,0.518021,0.0153843,-0.0153843,4.72167,0.0087074,-0.0087074,32.217966,4.306928,False
4644.01,TESS,CANDIDATE,0.3181853,1.81e-05,-1.81e-05,0.762,0.172,-0.172,2459524.090945,0.002321,-0.002321,480.0,2.57826,-2.57826,1.78228,0.229303,-0.229303,1776.0,1654.43,11.0505,4242.23,142.251,-142.251,0.75,0.08,-0.08,4.5065,0.119222,-0.119222,41.72889,10.025975,False
4646.01,TESS,CANDIDATE,8.9299483,0.0005745,-0.0005745,3.2002668,0.0878349,-0.0878349,2459915.972155,0.000822,-0.000822,26516.4016202,488.0032,-488.0032,12.6566078,1.1154569,-1.1154569,625.1069435,36.0859625,12.2257,4379.0,126.2,-126.2,0.777586,0.0651859,-0.0651859,4.49,0.1,-0.1,72.799607,50.097926,True
4647.01,TESS,CANDIDATE,8.8346147,4.62e-05,-4.62e-05,3.0143987,0.497014,-0.497014,2459451.542506,0.002018,-0.002018,646.0966072,48.642242,-48.642242,2.5385619,1.2561876,-1.2561876,884.5519427,144.6819536,9.59055,5991.0,128.907,-128.907,0.968041,0.0469849,-0.0469849,4.50886,0.0797627,-0.0797627,5.246066,12.324003,False
4647.02,TESS,CANDIDATE,11.0696104,7.94e-05,-7.94e-05,3.1681143,0.3949791,-0.3949791,2459451.391313,0.003509,-0.003509,591.1055416,54.31234,-54.31234,2.5924247,0.4423366,-0.4423366,820.4934142,107.1078742,9.59055,5991.0,128.907,-128.907,0.968041,0.0469849,-0.0469849,4.50886,0.0797627,-0.0797627,5.246066,12.324003,False
4648.01,TESS,CONFIRMED,15.3886607,0.0001563,-0.0001563,4.3300643,0.4433065,-0.4433065,2459461.181123,0.005195,-0.005195,407.1050545,41.741627,-41.741627,2.5382638,0.2395857,-0.2395857,779.1712437,87.1069216,8.97055,6101.0,127.896,-127.896,1.0623,0.0498995,-0.0498995,4.44514,0.0824554,-0.0824554,16.46252,11.753717,False
4649.01,TESS,CANDIDATE,15.0758735,0.00018,-0.00018,3.502,0.756,-0.756,2460233.687026,0.007894,-0.007894,645.0,66.7862,-66.7862,2.41942,0.205286,-0.205286,735.0,48.6781,10.1448,5744.71,114.921,-114.921,1.01,0.05,-0.05,4.44026,0.0763711,-0.0763711,29.956527,16.346694,False
465.01,TESS,CONFIRMED,3.8361623,1.1e-06,-1.1e-06,2.4128495,0.0453707,-0.0453707,2458414.135893,0.000195,-0.000195,5357.5774934,45.253304,-45.253304,6.2369926,0.4478517,-0.4478517,947.796565,190.7135382,10.7307,4910.0,,,0.84738,0.0548341,-0.0548341,4.60108,,,32.782085,2.418194,False
4650.01,TESS,CANDIDATE,2.6672418,1.32e-05,-1.32e-05,2.858,0.437,-0.437,2459084.536102,0.002365,-0.002365,11150.0,27.1318,-27.1318,8.5917,,,1166.0,307.867,13.492,4432.0,122.0,-122.0,0.77,,,4.5,,,334.328447,-32.861291,False
4651.01,TESS,CANDIDATE,11.1878978,0.0001038,-0.0001038,2.457,0.436,-0.436,2459071.960195,0.004234,-0.004234,8190.0,27.3406,-27.3406,10.1018,,,683.0,36.1679,13.3592,5721.0,122.0,-122.0,1.07,,,4.39,,,325.099478,-46.296628,False
4652.01,TESS,CANDIDATE,18.6224802,7.43e-05,-7.43e-05,4.088,0.383,-0.383,2459078.330446,0.002396,-0.002396,9890.0,281.863,-281.863,12.759,1.95431,-1.95431,843.0,84.0311,12.1679,5654.5,119.5,-119.5,0.99,0.05,-0.05,4.44,0.08,-0.08,326.341174,-48.133805,True
4653.01,TESS,CANDIDATE,16.3764188,0.0003377,-0.0003377,4.775,1.016,-1.016,2460128.431989,0.006342,-0.006342,1230.0,4.08131,-4.08131,4.23355,0.33228,-0.33228,913.0,115.374,11.3326,6397.0,134.8,-134.8,1.24,0.05,-0.05,4.36,0.09,-0.09,342.755394,-71.741896,True
4654.01,TESS,CANDIDATE,10.6936683,6.14e-05,-6.14e-05,2.411,0.246,-0.246,2459084.090632,0.003005,-0.003005,10680.0,19.1986,-19.1986,12.2512,,,688.0,37.24,13.2157,5820.0,122.0,-122.0,1.14,,,4.34,,,321.394406,-21.79841,False
4655.01,TESS,CANDIDATE,3.6749802,0.0004913,-0.0004913,1.743,0.199,-0.199,2459085.462981,0.001695,-0.001695,23820.0,26.0164,-26.0164,11.714,,,864.0,92.6245,13.4227,5134.0,122.0,-122.0,0.72,,,4.66,,,337.171555,-23.935763,False
4656.01,TESS,CANDIDATE,3.439221,3.92e-05,-3.92e-05,1.693,0.374,-0.374,2459110.795172,0.00347,-0.00347,5050.0,20.1469,-20.1469,6.2369,,,916.0,117.243,13.3652,5053.0,122.0,-122.0,0.87,,,4.48,,,2.911029,-38.010267,False
4657.01,TESS,CANDIDATE,8.115667,0.0007487,-0.0007487,0.9600196,0.8208085,-0.8208085,2460183.111585,0.002903,-0.002903,1807.4400226,277.85287,-277.85287,5.8543726,10.665264,-10.665264,1098.7796748,344.4795703,11.5471,6200.0,127.0,-127.0,1.35175,0.0653267,-0.0653267,4.25,0.08,-0.08,355.018479,-15.946346,False
4658.01,TESS,CANDIDATE,6.0142432,7.77e-05,-7.77e-05,2.262,0.415,-0.415,2459103.831934,0.004264,-0.004264,1210.0,4.92548,-4.92548,2.96676,0.257235,-0.257235,887.0,103.111,11.5047,5575.0,130.4,-130.4,0.85,0.04,-0.04,4.58,0.08,-0.08,355.53548,-39.061086,False
4659.01,TESS,CANDIDATE,1.0451165,2.6e-06,-2.6e-06,0.794,0.334,-0.334,2459167.858358,0.001453,-0.001453,1010.0,14.313,-14.313,6.13091,0.690941,-0.690941,1638.0,1195.11,10.9774,5921.2,110.8,-110.8,1.52,0.07,-0.07,4.11,0.07,-0.07,58.814237,-20.31271,False
466.01,TESS,CONFIRMED,4.1876154,7e-06,-7e-06,3.0070217,0.0769377,-0.0769377,2459201.891355,0.001258,-0.001258,10906.185708,213.36957,-213.36957,13.9002369,0.6506094,-0.6506094,1361.1997652,811.3504171,12.8893,6675.0,195.0,-195.0,1.23733,0.0545729,-0.0545729,4.20094,,,101.994246,-21.910711,False
4660.01,TESS,CANDIDATE,1.5090806,3e-06,-3e-06,1.796,0.044,-0.044,2459523.062741,0.00033,-0.00033,26050.0,1.84957,-1.84957,14.3177,,,1218.0,365.719,13.2616,4674.0,123.0,-123.0,0.84,,,4.46,,,51.999785,12.523415,True
4661.01,TESS,CANDIDATE,8.8085782,2.63e-05,-2.63e-05,1.92,0.443,-0.443,2459156.854569,0.001206,-0.001206,9550.0,23.0241,-23.0241,,,,,,11.858,,,,,,,,,,40.520173,-17.50173,False
4662.01,TESS,CANDIDATE,4.7034187,3.14e-05,-3.14e-05,1.937,0.255,-0.255,2459165.007854,0.003148,-0.003148,1390.0,4.26765,-4.26765,2.58065,0.257087,-0.257087,741.0,50.104,11.4031,4481.0,121.7,-121.7,0.69,0.05,-0.05,4.6,0.09,-0.09,57.516031,-31.094025,False
4663.01,TESS,CANDIDATE,5.2916448,7.7e-06,-7.7e-06,2.645,0.123,-0.123,2459159.619518,0.000753,-0.000753,17870.0,5.7147,-5.7147,10.1289,,,745.0,51.2343,13.0006,4397.1,77.2,-77.2,0.75,,,4.56,0.24,-0.24,61.083254,-49.123531,False
4664.01,TESS,CANDIDATE,3.0002713,8e-06,-8e-06,3.519,0.177,-0.177,2459165.08637,0.001374,-0.001374,8490.0,2.57039,-2.57039,12.4821,0.616435,-0.616435,1587.0,1054.22,12.7285,5902.3,102.6,-102.6,1.26,0.06,-0.06,4.27,0.07,-0.07,54.66524,4.92143,False
4665.01,TESS,CANDIDATE,3.6831574,2.49e-05,-2.49e-05,4.43,0.261,-0.261,2459165.067431,0.00224,-0.00224,6190.0,4.19641,-4.19641,12.4845,,,1733.0,1500.66,13.2467,6304.0,122.0,-122.0,1.66,,,4.09,,,56.300399,-41.309838,False
4666.01,TESS,CONFIRMED,2.9093856,0.0001922,-0.0001922,2.075,0.101,-0.101,2459168.476368,0.000968,-0.000968,45160.0,16.1691,-16.1691,12.8688,0.465005,-0.465005,729.0,46.992,13.3272,3666.0,157.0,-157.0,0.59,0.02,-0.02,4.66,0.01,-0.01,56.289886,-39.06318,True
4667.01,TESS,CANDIDATE,17.9450925,6.98e-05,-6.98e-05,1.673,0.202,-0.202,2459165.819787,0.001938,-0.001938,16550.0,24.9114,-24.9114,13.3791,,,427.0,5.5686,13.413,5681.0,122.0,-122.0,1.01,,,4.44,,,37.24398,1.309474,True
4668.01,TESS,CANDIDATE,1.0049552,0.0002556,-0.0002556,0.92,0.749,-0.749,2459169.299411,0.003385,-0.003385,8600.0,1173.8,-1173.8,5.19137,1.60086,-1.60086,787.0,63.8249,13.8371,3210.0,157.0,-157.0,0.42,0.01,-0.01,4.81,,,52.647353,-35.203715,True
4669.01,TESS,FALSE POSITIVE,0.2476684,2.85e-05,-2.85e-05,0.401,0.116,-0.116,2459169.548716,0.001666,-0.001666,2460.0,68.7076,-68.7076,5.81442,,,1599.0,1087.04,13.1599,4886.0,122.0,-122.0,0.75,,,4.59,,,46.905585,-17.894406,False
467.01,TESS,FALSE POSITIVE,1.734422,0.000265,-0.000265,2.32,1.258,-1.258,2459198.7024,0.001338,-0.001338,1230.0,155.073,-155.073,4.24151,1.2984,-1.2984,2326.0,4861.83,10.2767,5890.0,191.0,-191.0,0.94,0.05,-0.05,4.48757,0.273706,-0.273706,89.897418,-40.395746,True
4670.01,TESS,CANDIDATE,15.5014296,0.002701,-0.002701,1.663,0.167,-0.167,2459150.617565,0.001959,-0.001959,90070.0,154.555,-154.555,10.8287,0.617651,-0.617651,254.0,0.691797,14.8743,3382.0,157.0,-157.0,0.36,0.01,-0.01,4.87,,,61.665802,-39.44461,True
4671.01,TESS,CANDIDATE,17.1470323,0.0001936,-0.0001936,3.895,0.88,-0.88,2459167.096077,0.006177,-0.006177,2310.0,5.11899,-5.11899,5.37173,0.404925,-0.404925,727.0,46.4785,11.6733,5689.0,125.6,-125.6,1.13,0.06,-0.06,4.34,0.08,-0.08,43.695622,-4.863004,True
4672.01,TESS,CANDIDATE,6.6132132,1.65e-05,-1.65e-05,5.646,0.141,-0.141,2459168.770633,0.001084,-0.001084,10010.0,1.54447,-1.54447,15.5423,0.795715,-0.795715,1389.0,619.404,11.8795,6110.0,105.1,-105.1,1.58,0.08,-0.08,4.1,0.08,-0.08,35.215761,-1.826042,False
4673.01,TESS,CANDIDATE,4.8667353,2.13e-05,-2.13e-05,0.728,0.322,-0.322,2459164.646167,0.001534,-0.001534,6370.0,4307.01,-4307.01,16.8337,7.53444,-7.53444,679.0,35.4585,12.9735,5383.0,126.5,-126.5,1.03,0.06,-0.06,4.38,0.08,-0.08,53.296574,-8.258428,False
4674.01,TESS,CANDIDATE,4.2430633,2.22e-05,-2.22e-05,3.582,0.286,-0.286,2459161.883903,0.002623,-0.002623,7270.0,5.87641,-5.87641,12.965,,,1289.0,459.164,13.1662,5595.0,122.0,-122.0,1.53,,,4.07,,,54.457028,-24.612628,False
4675.01,TESS,CANDIDATE,3.5779775,3.33e-05,-3.33e-05,1.795,0.409,-0.409,2459165.52615,0.005425,-0.005425,830.0,4.21371,-4.21371,2.15124,0.251913,-0.251913,755.0,54.0709,11.0418,3991.0,119.0,-119.0,0.61,0.06,-0.06,4.67,0.12,-0.12,50.542788,-4.111673,False
4676.01,TESS,CANDIDATE,13.291966,6.6e-05,-6.6e-05,2.48,0.941,-0.941,2459163.082504,0.002527,-0.002527,7360.0,334.279,-334.279,8.65633,,,652.0,30.0086,13.2172,5042.0,122.0,-122.0,0.9,,,4.45,,,62.72425,-49.383201,False
4677.01,TESS,CANDIDATE,4.0589926,1.87e-05,-1.87e-05,0.789,0.286,-0.286,2459166.440518,0.002353,-0.002353,2440.0,60.256,-60.256,5.84962,0.899575,-0.899575,640.0,28.012,12.4969,5556.0,136.2,-136.2,0.99,0.05,-0.05,4.44,0.08,-0.08,54.371568,-43.70451,False
4678.01,TESS,CANDIDATE,4.7743169,2.39e-05,-2.39e-05,2.968,0.328,-0.328,2459168.253288,0.001996,-0.001996,10690.0,10.7019,-10.7019,12.3583,,,1096.0,239.866,13.0862,5549.0,122.0,-122.0,1.18,,,4.29,,,55.001711,-14.068976,False
4679.01,TESS,CANDIDATE,6.8170909,2.55e-05,-2.55e-05,4.392584,0.2066674,-0.2066674,2460211.223411,0.002878,-0.002878,2977.5740385,120.455444,-120.455444,7.4200144,0.5413704,-0.5413704,1059.1524799,297.4095784,11.7948,4955.0,98.2,-98.2,1.25717,0.0712463,-0.0712463,,,,61.899944,11.517544,False
468.01,TESS,CONFIRMED,3.3252703,1.8e-06,-1.8e-06,2.0538144,0.0301296,-0.0301296,2459220.820401,0.000571,-0.000571,34741.7763037,363.10464,-363.10464,11.5039006,0.3623092,-0.3623092,668.9710175,47.331494,13.3383,3724.0,,,0.596801,0.0179141,-0.0179141,4.68255,,,88.146808,-19.031627,True
4680.01,TESS,CANDIDATE,17.4314043,0.0001512,-0.0001512,4.06,0.323,-0.323,2459173.504974,0.005259,-0.005259,8180.0,8.88644,-8.88644,9.8169,,,714.0,43.2591,13.1744,5923.0,122.0,-122.0,1.08,,,4.4,,,82.157034,-27.031688,True
4681.01,TESS,CANDIDATE,3.0421828,0.0003832,-0.0003832,2.628,0.104,-0.104,2459194.880219,0.001173,-0.001173,20390.0,8.40549,-8.40549,14.5498,,,1257.0,414.535,13.3206,5582.5,95.8,-95.8,1.0,,,4.43,,,68.143794,-4.785446,False
4682.01,TESS,FALSE POSITIVE,6.7934811,2.65e-05,-2.65e-05,1.824,0.541,-0.541,2459187.795987,0.001921,-0.001921,5400.0,24.0931,-24.0931,15.1938,1.28426,-1.28426,904.0,111.068,12.2624,6121.0,128.9,-128.9,1.92,0.1,-0.1,3.94,0.08,-0.08,79.684211,0.292396,False
4683.01,TESS,FALSE POSITIVE,3.0929206,1.83e-05,-1.83e-05,2.248,0.403,-0.403,2459194.816461,0.002573,-0.002573,5640.0,9.49902,-9.49902,11.6629,0.750498,-0.750498,1290.0,460.711,12.9876,5787.4,106.0,-106.0,1.43,0.07,-0.07,4.15,0.08,-0.08,81.1665,1.757343,False
4684.01,TESS,CANDIDATE,6.4879123,2.84e-05,-2.84e-05,1.648,0.202,-0.202,2459194.248543,0.002271,-0.002271,7260.0,14.8105,-14.8105,16.7425,1.12232,-1.12232,863.0,92.2897,12.8181,6782.0,132.0,-132.0,1.73,0.09,-0.09,4.13,0.09,-0.09,73.583455,7.775395,False
4685.01,TESS,CANDIDATE,7.0308254,8.81e-05,-8.81e-05,3.198,0.539,-0.539,2459188.98641,0.006129,-0.006129,1560.0,5.49239,-5.49239,3.61495,0.299195,-0.299195,973.0,149.202,11.6829,5516.0,127.1,-127.1,0.9,0.05,-0.05,4.51,0.08,-0.08,74.236863,2.66232,False
4686.01,TESS,CANDIDATE,7.9461192,4.01e-05,-4.01e-05,2.339,0.27,-0.27,2459190.957776,0.002332,-0.002332,8750.0,13.3111,-13.3111,13.6973,,,739.0,49.6833,13.372,5416.0,125.0,-125.0,1.38,,,4.13,,,74.254788,-15.10348,False
4687.01,TESS,CANDIDATE,3.313358,1.49e-05,-1.49e-05,3.014,0.242,-0.242,2459548.927537,0.00191,-0.00191,6230.0,4.75613,-4.75613,14.6999,,,1489.0,817.242,13.3354,6209.0,122.0,-122.0,1.87,,,3.97,,,82.82353,14.314367,False
4688.01,TESS,CANDIDATE,7.7688831,1.86e-05,-1.86e-05,1.353,0.361,-0.361,2460211.622844,0.00184,-0.00184,7970.0,47.576,-47.576,11.4556,1.05342,-1.05342,704.0,40.9939,12.587,5851.0,134.8,-134.8,1.14,0.06,-0.06,4.35,0.08,-0.08,67.157759,14.533291,False
4689.01,TESS,CANDIDATE,2.4337374,0.0001529,-0.0001529,1.835,0.092,-0.092,2459198.970846,0.000979,-0.000979,12540.0,3.61706,-3.61706,8.67796,1.32915,-1.32915,916.0,116.886,12.52,4294.3,362.1,-362.1,0.74,0.11,-0.11,,,,63.49606,2.762296,False
469.01,TESS,CONFIRMED,13.6308024,3.53e-05,-3.53e-05,4.3426564,0.1637294,-0.1637294,2458474.569581,0.00121,-0.00121,1179.1033339,39.483753,-39.483753,3.5493962,0.3844907,-0.3844907,710.3089208,60.1603117,8.7615,6114.0,194.0,-194.0,1.00528,0.0565427,-0.0565427,4.5101,0.263951,-0.263951,93.057845,-14.649317,False
